id_client;sexe;metier;employeur;Enfants;enfant_conduite_accompagne;Valeur résidence principale par tranches;Revenus par tranches;formation;usage_vehicule;type_vehicule;est_rouge;points_perdus;age_vehicule;type_conduite;date_demande;etat_dossier;formule;tarif_devis
280912778;M;enseignant spécialisé spécialisée;Dias;NON;0; 0k-300k;70k-100k;Bachelors;Private;Pickup;no;1;9.0;Highly Urban/ Urban;27/03/2022 09:37;complet;dev_express;284,78
617988135;F;sculpteur sur bois;Raynaud S.A.;NON;0; 0k-300k;Pas de revenus;<High School;Private;z_SUV;no;2;7.0;z_Highly Rural/ Rural;05/01/2022 09:36;complet;dev_express;258,02
549927672;M;avocat;Nicolas;NON;0; 0k-300k;40k-70k;Masters;Private;Minivan;no;2;14.0;Highly Urban/ Urban;03/05/2022 13:03;complet;dev_express;254,61
371976627;M;responsable du service après-vente;Georges;NON;0; 0k-300k;20k-40k;z_High School;Commercial;z_SUV;yes;0;1.0;Highly Urban/ Urban;26/03/2022 15:22;complet;dev_express;253,48
204049784;F;consultant informatique;Loiseau SA;NON;0; 0k-300k;20k-40k;Masters;Commercial;Panel Truck;no;1;15.0;Highly Urban/ Urban;31/01/2022 22:44;complet;dev_express;263,71
642979407;F;architecte des systèmes d'information;Bigot S.A.;NON;0;300k-600k;Pas de revenus;Masters;Private;Minivan;no;1;20.0;Highly Urban/ Urban;30/04/2022 07:11;complet;dev_express;266,17
742285314;F;mixeur son;Legrand;OUI;0; 0k-300k;70k-100k;Masters;Commercial;Panel Truck;no;0;13.0;Highly Urban/ Urban;04/02/2022 16:10;complet;dev_premium;506,17
639146508;M;étalagiste;Gaillard Rodriguez S.A.R.L.;OUI;0; 0k-300k;40k-70k;z_High School;Private;Sports Car;no;4;9.0;z_Highly Rural/ Rural;20/01/2022 00:18;complet;dev_integral;301,22
274850342;F;serrurier dépanneur dépanneuse;Olivier;NON;0;300k-600k;Pas de revenus;Masters;Private;Minivan;yes;0;19.0;Highly Urban/ Urban;22/03/2022 00:59;complet;dev_integral;313,6
986607982;M;soigneur d'animaux;Maurice SA;OUI;0; 0k-300k;-20k;Bachelors;Private;Sports Car;no;0;13.0;Highly Urban/ Urban;31/05/2022 06:29;complet;dev_premium;407,08
447408712;M;viticulteur;Giraud;NON;0; 0k-300k;Pas de revenus;z_High School;Commercial;Sports Car;no;4;1.0;Highly Urban/ Urban;05/01/2022 05:06;complet;dev_integral;297,81
832864413;F;garçon de café;Baudry et Fils;OUI;0; 0k-300k;-20k;Bachelors;Private;Sports Car;yes;10;0.0;Highly Urban/ Urban;23/04/2022 05:49;complet;dev_express;260,76
976037221;F;agent de propreté urbaine;Chevallier Garnier et Fils;NON;0;300k-600k;70k-100k;Bachelors;Private;z_SUV;no;0;1.0;z_Highly Rural/ Rural;02/05/2022 13:16;complet;dev_express;263,64
50270043;F;élagueur;Leleu Imbert S.A.R.L.;OUI;1; 0k-300k;40k-70k;z_High School;Commercial;Minivan;yes;0;10.0;Highly Urban/ Urban;11/04/2022 11:41;complet;dev_integral;283,95
853116074;M;gérant de restauration collective;Navarro S.A.R.L.;NON;0; 0k-300k;70k-100k;z_High School;Private;z_SUV;no;4;1.0;Highly Urban/ Urban;04/02/2022 15:17;complet;dev_express;276,46
950990439;F;agent arboricole;Blanc S.A.R.L.;NON;0; 0k-300k;20k-40k;<High School;Private;Minivan;no;0;1.0;z_Highly Rural/ Rural;22/01/2022 15:31;complet;dev_vip;791,88
863439012;M;gardien de la paix;Delaunay Gilles S.A.S.;NON;0; 0k-300k;70k-100k;Bachelors;Private;Minivan;yes;2;11.0;Highly Urban/ Urban;18/03/2022 16:21;complet;dev_express;266,13
476352722;F;community manager;Gros;OUI;0; 0k-300k;-20k;z_High School;Private;Pickup;no;0;6.0;Highly Urban/ Urban;08/02/2022 16:14;complet;dev_integral;307,2
227625585;M;collecteur de fonds;Bruneau;OUI;2; 0k-300k;-20k;z_High School;Commercial;z_SUV;no;0;8.0;z_Highly Rural/ Rural;21/02/2022 08:59;complet;dev_express;268,48
634343179;F;juge d'instruction;Ramos Gomes SARL;NON;0; 0k-300k;Pas de revenus;Masters;Commercial;Van;yes;2;;Highly Urban/ Urban;13/01/2022 01:41;complet;dev_integral;321,1
158916131;F;conducteur de machines à papier;Germain Carpentier SA;OUI;1; 0k-300k;40k-70k;Masters;Private;Pickup;yes;0;11.0;Highly Urban/ Urban;20/05/2022 20:26;complet;dev_express;265,05
196187695;M;statisticien en géomarketing;Barre Gomes S.A.;OUI;0; 0k-300k;40k-70k;<High School;Commercial;Pickup;no;2;1.0;Highly Urban/ Urban;19/02/2022 12:40;complet;dev_express;257,78
787625629;F;vendeur-magasinier en fournitures automobiles;Clerc;OUI;0; 0k-300k;40k-70k;Bachelors;Commercial;Pickup;yes;0;1.0;Highly Urban/ Urban;13/04/2022 06:07;complet;dev_premium;511,98
635649372;F;agent de développement des énergies renouvelables;Masson;NON;0; 0k-300k;40k-70k;z_High School;Commercial;z_SUV;no;0;8.0;z_Highly Rural/ Rural;25/03/2022 10:32;complet;dev_integral;328,69
78653569;F;collaborateur de notaire de notaire;Clerc Chrétien S.A.S.;NON;0; 0k-300k;70k-100k;Masters;Private;Sports Car;no;1;17.0;Highly Urban/ Urban;08/05/2022 03:44;complet;dev_express;259,8
397946751;M;directeur de golf;Riou Lambert SARL;OUI;0; 0k-300k;-20k;z_High School;Commercial;z_SUV;no;3;8.0;Highly Urban/ Urban;08/01/2022 09:26;complet;dev_express;262,66
521036720;F;mécanicien bateaux;De Oliveira;NON;0; 0k-300k;-20k;z_High School;Commercial;Pickup;yes;2;1.0;z_Highly Rural/ Rural;20/02/2022 21:02;complet;dev_integral;297,38
953200841;F;peintre en bâtiment;Ruiz Alexandre et Fils;NON;0;300k-600k;Pas de revenus;Bachelors;Commercial;Sports Car;no;1;6.0;Highly Urban/ Urban;17/02/2022 13:28;complet;dev_integral;310,32
674266132;M;secrétaire d'édition;Giraud;OUI;0; 0k-300k;40k-70k;Bachelors;Private;Minivan;no;0;9.0;Highly Urban/ Urban;24/01/2022 09:56;complet;dev_integral;339,93
342815012;F;statisticien;Lecomte;OUI;1; 0k-300k;40k-70k;Bachelors;Private;Sports Car;no;4;14.0;Highly Urban/ Urban;23/05/2022 04:04;complet;dev_integral;303,88
495762787;M;documentaliste;Letellier;NON;0; 0k-300k;40k-70k;z_High School;Commercial;z_SUV;no;0;11.0;Highly Urban/ Urban;12/05/2022 14:06;complet;dev_express;261,1
438426733;M;juriste droit de l'environnement;Caron SARL;OUI;1; 0k-300k;70k-100k;Bachelors;Private;z_SUV;no;0;6.0;Highly Urban/ Urban;25/02/2022 05:46;complet;dev_integral;288,18
103663917;F;webmestre;Fournier;OUI;1; 0k-300k;-20k;<High School;Private;Minivan;yes;0;;Highly Urban/ Urban;20/05/2022 20:57;complet;dev_express;273,58
331518489;F;tapissier d'ameublement;Clerc S.A.;OUI;0; 0k-300k;Pas de revenus;PhD;Commercial;Panel Truck;yes;0;7.0;Highly Urban/ Urban;22/02/2022 03:31;complet;dev_premium;388,59
437360701;F;économe de flux;Blanchet;OUI;1; 0k-300k;20k-40k;<High School;Private;Minivan;yes;0;6.0;Highly Urban/ Urban;23/02/2022 09:01;complet;dev_express;259,73
131312301;M;enseignant-chercheur;Perrin SARL;OUI;0; 0k-300k;40k-70k;z_High School;Private;z_SUV;no;1;1.0;Highly Urban/ Urban;28/03/2022 01:18;complet;dev_premium;520,4
340661905;F;anesthésiste-réanimateur;Gosselin;NON;0;Non connue;-20k;z_High School;Commercial;z_SUV;no;0;7.0;z_Highly Rural/ Rural;02/05/2022 08:14;complet;dev_express;284,63
642175890;F;ingénieur intégration satellite;Andre et Fils;OUI;0; 0k-300k;20k-40k;<High School;Private;Sports Car;no;6;4.0;Highly Urban/ Urban;20/03/2022 06:02;complet;dev_integral;314,45
346258674;M;chercheur en chimie;Salmon;OUI;0; 0k-300k;-20k;z_High School;Commercial;z_SUV;no;4;10.0;Highly Urban/ Urban;23/04/2022 18:46;complet;dev_integral;308,56
797568231;M;designer industriel industrielle;Collet;NON;0;Non connue;70k-100k;Bachelors;Commercial;Minivan;yes;11;7.0;Highly Urban/ Urban;11/04/2022 13:58;complet;dev_express;281,8
716593188;M;commerçant en alimentation;Valette;NON;0; 0k-300k;40k-70k;Masters;Commercial;Van;no;1;12.0;Highly Urban/ Urban;23/04/2022 16:15;complet;dev_premium;320,93
127519263;M;dessinateur-projeteur;Germain SA;NON;0; 0k-300k;20k-40k;z_High School;Commercial;Panel Truck;no;0;1.0;z_Highly Rural/ Rural;13/04/2022 06:30;complet;dev_express;279,52
908005205;M;technicien réalisateur réalisatrice radio;Legendre SA;NON;0; 0k-300k;40k-70k;Bachelors;Commercial;Pickup;yes;2;10.0;z_Highly Rural/ Rural;26/03/2022 17:10;complet;dev_integral;284,34
482073984;F;technicien des industries du verre;Lacombe S.A.S.;NON;0; 0k-300k;70k-100k;Bachelors;Commercial;Panel Truck;yes;0;6.0;Highly Urban/ Urban;28/02/2022 13:20;complet;dev_integral;283,77
850314594;F;technicien radioprotection;Poirier Becker S.A.S.;NON;0; 0k-300k;Pas de revenus;PhD;Private;Minivan;no;0;;Highly Urban/ Urban;18/03/2022 02:48;complet;dev_integral;315,24
612724512;M;urbaniste;Hardy;OUI;1; 0k-300k;70k-100k;Bachelors;Commercial;Minivan;no;4;1.0;Highly Urban/ Urban;17/02/2022 04:34;complet;dev_express;258,14
639408362;M;restaurateur d'oeuvres d'art;Cousin;NON;0; 0k-300k;40k-70k;Bachelors;Commercial;Minivan;no;4;10.0;Highly Urban/ Urban;23/02/2022 14:57;complet;dev_premium;354,49
204049784;F;neurobiologiste;Gomez SA;NON;0; 0k-300k;40k-70k;Masters;Private;Minivan;no;0;;Highly Urban/ Urban;23/01/2022 05:09;complet;dev_integral;283,16
160172662;M;attaché de recherche clinique (ARC);Bourdon Baron SA;OUI;0; 0k-300k;20k-40k;<High School;Private;Minivan;yes;0;;Highly Urban/ Urban;03/05/2022 10:57;complet;dev_integral;287,59
266148272;M;responsable du back office;Rousseau Sauvage S.A.R.L.;NON;0; 0k-300k;20k-40k;z_High School;Private;Van;yes;1;12.0;Highly Urban/ Urban;17/01/2022 12:09;complet;dev_premium;526,21
544560620;M;BIM manager;Lebrun;NON;0;300k-600k;Pas de revenus;z_High School;Commercial;z_SUV;no;1;1.0;Highly Urban/ Urban;17/05/2022 21:52;complet;dev_integral;318,57
882704506;F;designer sonore;Delmas;OUI;3;300k-600k;Pas de revenus;Bachelors;Commercial;Panel Truck;yes;3;1.0;Highly Urban/ Urban;08/02/2022 17:21;complet;dev_premium;421,64
357974300;M;consultant SaaS;Le Roux;OUI;0; 0k-300k;20k-40k;Bachelors;Private;z_SUV;no;0;8.0;Highly Urban/ Urban;06/01/2022 07:34;complet;dev_express;273,2
887285113;F;technicien électronicien électronicienne;Bodin Lefort S.A.;NON;0; 0k-300k;Pas de revenus;Masters;Commercial;Pickup;no;0;;Highly Urban/ Urban;18/03/2022 04:48;complet;dev_express;257,39
751140703;F;infirmier;Olivier S.A.R.L.;NON;0; 0k-300k;40k-70k;Bachelors;Private;Sports Car;no;4;8.0;Highly Urban/ Urban;20/04/2022 00:32;complet;dev_express;250,33
799546273;F;gérant de portefeuille;Leblanc SARL;NON;0; 0k-300k;70k-100k;Masters;Private;z_SUV;no;6;16.0;Highly Urban/ Urban;05/01/2022 23:57;complet;dev_integral;338,38
612835729;F;responsable assurance qualité;Delattre;OUI;0; 0k-300k;Pas de revenus;<High School;Private;Minivan;yes;1;8.0;Highly Urban/ Urban;07/03/2022 13:17;complet;dev_express;271,8
637224986;M;agent arboricole;Munoz S.A.S.;NON;0; 0k-300k;40k-70k;Bachelors;Private;Minivan;no;0;10.0;Highly Urban/ Urban;08/04/2022 06:36;complet;dev_premium;423,85
895787911;F;chargé d'affaires en génie mécanique;Benard;NON;0;300k-600k;Pas de revenus;Masters;Commercial;Panel Truck;no;3;13.0;Highly Urban/ Urban;13/01/2022 13:58;complet;dev_integral;339,5
409115771;M;psychologue de l'éducation nationale spécialité éducation, développement et conseil en orientation scolaire et professionnelle;Gimenez;NON;0;300k-600k;Pas de revenus;Masters;Private;Minivan;yes;0;19.0;Highly Urban/ Urban;22/01/2022 04:31;complet;dev_integral;292,54
967096094;M;médecin humanitaire;Weber Leroy S.A.;OUI;3;300k-600k;Pas de revenus;Bachelors;Private;z_SUV;no;1;11.0;Highly Urban/ Urban;13/05/2022 07:42;complet;dev_premium;440,07
318075197;F;technicien en automatismes;Weiss Lefort SA;OUI;1; 0k-300k;20k-40k;Masters;Private;z_SUV;no;2;19.0;Highly Urban/ Urban;01/03/2022 00:11;complet;dev_express;260,84
464738176;M;inspecteur du permis de conduire et de la sécurité routière;Leroux;NON;0; 0k-300k;-20k;<High School;Private;Sports Car;no;2;5.0;z_Highly Rural/ Rural;17/05/2022 00:52;complet;dev_integral;315,11
20057040;M;chargé de recherche et développement déchets;Lemaître;NON;0; 0k-300k;Pas de revenus;PhD;Private;Minivan;no;2;19.0;Highly Urban/ Urban;27/02/2022 06:06;complet;dev_integral;339,13
117358712;M;technicien céramiste;Royer et Fils;OUI;0; 0k-300k;-20k;z_High School;Private;z_SUV;no;2;8.0;Highly Urban/ Urban;14/01/2022 18:08;complet;dev_express;251,42
797925473;M;orthodontiste;Morin;OUI;2; 0k-300k;-20k;Bachelors;Private;z_SUV;no;4;11.0;z_Highly Rural/ Rural;12/04/2022 03:39;complet;dev_vip;562,31
909760044;F;ingénieur process aval;Renard Guichard S.A.R.L.;NON;0; 0k-300k;Pas de revenus;Bachelors;Private;z_SUV;no;0;12.0;Highly Urban/ Urban;03/04/2022 21:09;complet;dev_integral;326,04
631867230;M;technicien forestier forestière;Gilbert et Fils;OUI;1; 0k-300k;20k-40k;<High School;Commercial;Pickup;yes;0;7.0;Highly Urban/ Urban;15/02/2022 06:50;complet;dev_premium;354,48
995880115;F;viticulteur;Pruvost S.A.S.;NON;0; 0k-300k;70k-100k;PhD;Commercial;Panel Truck;yes;0;15.0;Highly Urban/ Urban;21/04/2022 08:04;complet;dev_express;267,55
678350409;M;géophysicien;Morin;OUI;0; 0k-300k;-20k;z_High School;Private;Sports Car;no;0;1.0;z_Highly Rural/ Rural;13/04/2022 17:06;complet;dev_premium;498,78
729199936;M;auditeur interne;Delmas;NON;0; 0k-300k;-20k;Bachelors;Commercial;Minivan;yes;2;8.0;Highly Urban/ Urban;11/02/2022 09:08;complet;dev_premium;447,61
706760299;F;ouvrier agricole;Perez SARL;NON;0;Non connue;40k-70k;z_High School;Commercial;Pickup;yes;6;1.0;Highly Urban/ Urban;13/02/2022 07:43;complet;dev_premium;368,28
801539934;M;pédicure-podologue;Verdier S.A.R.L.;NON;0; 0k-300k;Pas de revenus;PhD;Private;z_SUV;no;1;15.0;Highly Urban/ Urban;16/05/2022 04:25;complet;dev_premium;364,79
89979221;F;géologue;Chartier Rivière S.A.R.L.;OUI;2;300k-600k;Pas de revenus;Masters;Private;Minivan;no;0;20.0;Highly Urban/ Urban;18/03/2022 14:59;complet;dev_integral;327,51
115481174;F;sellier;Jacquot Charles S.A.R.L.;NON;0; 0k-300k;40k-70k;<High School;Private;Minivan;no;5;;Highly Urban/ Urban;18/01/2022 16:49;complet;dev_express;282,75
876968470;F;ingénieur forage;Georges S.A.S.;NON;0;300k-600k;Pas de revenus;PhD;Commercial;Panel Truck;no;1;12.0;Highly Urban/ Urban;23/05/2022 10:42;complet;dev_express;251,66
906904164;M;agent de sécurité;Turpin;NON;0;300k-600k;Pas de revenus;PhD;Private;z_SUV;no;0;16.0;Highly Urban/ Urban;16/03/2022 01:51;complet;dev_express;257,73
377082209;M;chargé de recherche en recrutement;Imbert Ruiz SA;NON;0;300k-600k;Pas de revenus;PhD;Private;Sports Car;yes;0;;Highly Urban/ Urban;04/04/2022 23:29;complet;dev_integral;328,3
811953830;M;opérateur sur machine à commande numérique;Le Goff;OUI;0;Non connue;20k-40k;<High School;Private;Sports Car;no;0;1.0;Highly Urban/ Urban;31/03/2022 19:33;complet;dev_integral;291,93
263468984;F;chef de projet éolien;Marchal Klein S.A.S.;NON;0; 0k-300k;70k-100k;Masters;Private;Minivan;no;1;22.0;Highly Urban/ Urban;28/02/2022 17:00;complet;dev_express;262,53
624090718;M;auxiliaire spécialisé vétérinaire;Girard Diallo S.A.R.L.;NON;0; 0k-300k;40k-70k;z_High School;Private;Minivan;yes;0;1.0;z_Highly Rural/ Rural;16/04/2022 11:32;complet;dev_premium;413,86
476279875;F;orfèvre;Techer S.A.R.L.;NON;0; 0k-300k;40k-70k;Masters;Private;z_SUV;no;4;15.0;Highly Urban/ Urban;12/02/2022 15:16;complet;dev_premium;449,75
260647630;M;webmestre;Teixeira Martinez S.A.;NON;0; 0k-300k;-20k;Bachelors;Private;z_SUV;no;0;13.0;z_Highly Rural/ Rural;29/01/2022 14:32;complet;dev_express;273,2
273921420;F;bactériologiste;Boyer;NON;0; 0k-300k;-20k;z_High School;Private;z_SUV;no;0;1.0;Highly Urban/ Urban;30/04/2022 23:46;complet;dev_express;270,23
421316364;F;scénariste;Bruneau;NON;0; 0k-300k;70k-100k;Masters;Commercial;Van;no;0;18.0;Highly Urban/ Urban;25/02/2022 17:52;complet;dev_integral;307,28
994720648;M;géomaticien;Maillet;OUI;0; 0k-300k;20k-40k;z_High School;Private;Pickup;yes;3;1.0;Highly Urban/ Urban;30/04/2022 20:11;complet;dev_express;269,07
30587067;F;puériculteur;Laine Lévy S.A.R.L.;NON;0; 0k-300k;70k-100k;Masters;Private;Minivan;no;2;17.0;Highly Urban/ Urban;25/02/2022 11:45;complet;dev_express;259,39
725245227;F;chef d'exploitation des remontées mécaniques;Lombard et Fils;NON;0; 0k-300k;20k-40k;<High School;Private;Minivan;no;1;1.0;z_Highly Rural/ Rural;06/05/2022 12:51;complet;dev_integral;333,57
155093200;F;carreleur;Lelièvre et Fils;OUI;2; 0k-300k;-20k;<High School;Private;Pickup;yes;2;1.0;Highly Urban/ Urban;16/03/2022 23:26;complet;dev_integral;337,47
616070351;F;secrétaire de rédaction;Rey;NON;0; 0k-300k;20k-40k;z_High School;Private;Minivan;no;0;7.0;Highly Urban/ Urban;06/04/2022 16:10;complet;dev_integral;303,78
283577004;F;contrôleur technique automobile;Peltier;NON;0; 0k-300k;40k-70k;Bachelors;Private;Minivan;no;5;13.0;Highly Urban/ Urban;06/03/2022 01:34;complet;dev_integral;324,92
341587786;M;paysagiste;Delaunay;NON;0;Non connue;Pas de revenus;PhD;Private;Minivan;yes;0;16.0;Highly Urban/ Urban;04/03/2022 02:26;complet;dev_express;274,66
711294832;F;technicien logistique;Turpin SA;NON;0; 0k-300k;40k-70k;Bachelors;Private;Sports Car;no;0;10.0;Highly Urban/ Urban;06/05/2022 07:53;complet;dev_express;253,7
259085468;F;apiculteur;Guillet Bruneau S.A.S.;OUI;0; 0k-300k;40k-70k;Masters;Private;Pickup;no;3;21.0;Highly Urban/ Urban;01/02/2022 02:51;complet;dev_integral;324,12
693513076;M;ingénieur en énergie solaire;Prévost S.A.;OUI;0;300k-600k;Pas de revenus;PhD;Commercial;Panel Truck;no;1;23.0;Highly Urban/ Urban;16/03/2022 12:50;complet;dev_express;251,99
358036230;F;animateur de radio et de télévision;Benoit;NON;0; 0k-300k;40k-70k;<High School;Commercial;Panel Truck;no;2;8.0;Highly Urban/ Urban;13/03/2022 03:20;complet;dev_premium;390,63
982263237;M;fleuriste;Berger SA;NON;0; 0k-300k;70k-100k;z_High School;Commercial;Pickup;no;0;1.0;Highly Urban/ Urban;16/04/2022 09:07;complet;dev_integral;335,07
142194056;M;étanchéiste;Techer Turpin S.A.S.;NON;0; 0k-300k;70k-100k;Bachelors;Commercial;Panel Truck;yes;3;1.0;Highly Urban/ Urban;05/03/2022 10:49;complet;dev_express;277,84
976090829;M;attaché de presse;Fleury S.A.S.;NON;0; 0k-300k;Pas de revenus;Masters;Private;Minivan;no;6;17.0;Highly Urban/ Urban;19/03/2022 05:51;complet;dev_express;278,36
489119985;F;ingénieur en construction navale;Robert SARL;OUI;0; 0k-300k;-20k;z_High School;Commercial;Pickup;no;0;1.0;z_Highly Rural/ Rural;01/05/2022 13:37;complet;dev_premium;443,86
340532523;M;chargé de veille législative et réglementaire;Klein S.A.;NON;0; 0k-300k;20k-40k;Bachelors;Commercial;Sports Car;no;5;9.0;Highly Urban/ Urban;19/01/2022 12:58;complet;dev_integral;334,8
117704348;F;juge des contentieux de la protection;Blanchet SARL;NON;0; 0k-300k;20k-40k;z_High School;Private;Pickup;yes;3;11.0;Highly Urban/ Urban;23/01/2022 02:06;complet;dev_integral;283,24
62527035;F;psychologue de l'Éducation nationale spécialité éducation, développement et apprentissages;Mercier S.A.S.;NON;0; 0k-300k;Pas de revenus;z_High School;Private;Minivan;no;0;1.0;Highly Urban/ Urban;15/03/2022 01:06;complet;dev_integral;288,43
651748745;F;auxiliaire de puériculture;Riou Maury S.A.R.L.;NON;0; 0k-300k;40k-70k;z_High School;Commercial;Sports Car;no;0;1.0;Highly Urban/ Urban;14/01/2022 13:28;complet;dev_integral;303,24
84888394;M;directeur d'accueil collectif de mineurs (ACM);Girard;NON;0; 0k-300k;20k-40k;z_High School;Private;Sports Car;no;3;1.0;Highly Urban/ Urban;22/01/2022 06:26;complet;dev_express;275,75
59520624;F;généalogiste;Fernandez et Fils;NON;0; 0k-300k;70k-100k;Bachelors;Private;Sports Car;no;0;15.0;Highly Urban/ Urban;03/03/2022 16:50;complet;dev_integral;282,45
195485302;M;mandataire judiciaire;Olivier;OUI;0; 0k-300k;Pas de revenus;z_High School;Private;z_SUV;no;1;8.0;z_Highly Rural/ Rural;01/04/2022 06:27;complet;dev_integral;310,43
865694934;M;ingénieur en génie climatique;Noël S.A.;NON;0;Non connue;40k-70k;Masters;Commercial;Van;yes;2;1.0;Highly Urban/ Urban;06/04/2022 11:25;complet;dev_integral;338,52
62181943;M;responsable de laboratoire de recherche;Delannoy;NON;0;Non connue;Pas de revenus;Masters;Commercial;Pickup;no;0;16.0;Highly Urban/ Urban;16/05/2022 07:44;complet;dev_express;268,58
990812546;M;esthéticien-cosméticien;Guyot;NON;0; 0k-300k;40k-70k;z_High School;Private;z_SUV;no;0;11.0;Highly Urban/ Urban;15/02/2022 05:03;complet;dev_express;271,33
634828055;F;employé de restaurant;Lemoine S.A.;NON;0; 0k-300k;-20k;<High School;Private;z_SUV;no;2;4.0;z_Highly Rural/ Rural;16/02/2022 20:38;complet;dev_integral;304,97
938320087;F;météorologiste;Durand;NON;0; 0k-300k;40k-70k;<High School;Private;z_SUV;yes;7;6.0;Highly Urban/ Urban;14/03/2022 19:17;complet;dev_express;269,54
481160423;F;gestionnaire de contrats d'assurance;Roy Descamps S.A.S.;NON;0; 0k-300k;Pas de revenus;<High School;Private;z_SUV;no;0;5.0;z_Highly Rural/ Rural;22/04/2022 23:48;complet;dev_integral;318,22
851522155;M;technicien céramiste;Lemaire Jourdan SA;NON;0; 0k-300k;40k-70k;Bachelors;Private;Minivan;no;2;14.0;Highly Urban/ Urban;31/05/2022 09:26;complet;dev_integral;326,09
31728817;F;audioprothésiste;Fleury Lopes SA;NON;0; 0k-300k;-20k;z_High School;Private;z_SUV;no;0;;Highly Urban/ Urban;25/02/2022 10:22;complet;dev_integral;302,22
893196291;F;administrateur de mission humanitaire;Boulanger;NON;0; 0k-300k;-20k;<High School;Private;Minivan;yes;0;4.0;Highly Urban/ Urban;12/03/2022 18:17;complet;dev_express;257,91
929148181;M;rédacteur en chef;Regnier S.A.S.;NON;0; 0k-300k;-20k;<High School;Private;z_SUV;no;0;1.0;z_Highly Rural/ Rural;25/05/2022 17:39;complet;dev_express;251,18
288118526;F;étanchéiste;Rémy;OUI;0; 0k-300k;-20k;z_High School;Private;z_SUV;no;3;1.0;Highly Urban/ Urban;11/02/2022 11:55;complet;dev_express;270,37
818483184;M;ingénieur technico-commercial technico-commerciale en électronique;Teixeira S.A.;OUI;1; 0k-300k;40k-70k;Masters;Commercial;Panel Truck;no;0;12.0;Highly Urban/ Urban;09/02/2022 03:38;complet;dev_express;253,38
777877285;F;auditeur externe;Poirier;OUI;0; 0k-300k;20k-40k;Masters;Private;z_SUV;no;0;12.0;Highly Urban/ Urban;23/04/2022 08:07;complet;dev_integral;283,64
272342712;F;infirmier humanitaire;Mace Gaillard SA;NON;0; 0k-300k;40k-70k;Bachelors;Private;z_SUV;no;2;10.0;Highly Urban/ Urban;06/03/2022 05:04;complet;dev_integral;331,34
952181357;M;hôtesse de l'air;Maréchal;OUI;0; 0k-300k;40k-70k;z_High School;Private;z_SUV;no;2;1.0;Highly Urban/ Urban;18/03/2022 00:31;complet;dev_express;257,25
298571479;F;régisseur de spectacles;Blanc;OUI;0; 0k-300k;20k-40k;Bachelors;Private;Pickup;no;10;1.0;Highly Urban/ Urban;29/03/2022 15:07;complet;dev_express;252,38
253235211;M;manipulateur en électroradiologie médicale;Barbier;NON;0; 0k-300k;20k-40k;z_High School;Commercial;Pickup;yes;0;1.0;z_Highly Rural/ Rural;30/03/2022 05:03;complet;dev_express;270,11
539678669;M;mixeur son;Carpentier;OUI;0;300k-600k;Pas de revenus;z_High School;Private;Minivan;yes;0;1.0;Highly Urban/ Urban;18/05/2022 15:04;complet;dev_express;284,97
411355078;M;mécanicien bateaux;Maillard Perez S.A.R.L.;OUI;2; 0k-300k;40k-70k;Bachelors;Private;Minivan;yes;6;9.0;Highly Urban/ Urban;01/05/2022 13:54;complet;dev_integral;282,75
784157785;M;éducateur spécialisé spécialisée;Mahe et Fils;NON;0; 0k-300k;Pas de revenus;Masters;Private;Minivan;yes;0;18.0;z_Highly Rural/ Rural;04/03/2022 08:26;complet;dev_express;278
51707702;M;anatomiste;Muller Wagner S.A.S.;OUI;2;300k-600k;Pas de revenus;Masters;Private;Minivan;yes;0;14.0;Highly Urban/ Urban;12/03/2022 22:34;complet;dev_premium;531,38
578066544;M;secrétaire administratif;Dumas;NON;0; 0k-300k;20k-40k;z_High School;Commercial;Minivan;yes;3;10.0;Highly Urban/ Urban;14/03/2022 18:09;complet;dev_express;270,79
354783439;F;parfumeur;Diallo;NON;0; 0k-300k;40k-70k;Masters;Private;Minivan;yes;5;18.0;Highly Urban/ Urban;29/01/2022 04:45;complet;dev_premium;367,37
40601203;F;chef de projet sites et sols pollués;Hernandez SA;NON;0; 0k-300k;-20k;<High School;Private;Sports Car;no;3;7.0;z_Highly Rural/ Rural;09/05/2022 20:08;complet;dev_premium;540,82
245429311;F;facteur;Carlier;NON;0;300k-600k;Pas de revenus;Masters;Private;Sports Car;no;0;18.0;Highly Urban/ Urban;15/01/2022 15:51;complet;dev_premium;493,54
374898992;M;ingénieur production dans les biotechnologies;Rousset Mary SA;NON;0; 0k-300k;20k-40k;z_High School;Private;Minivan;yes;1;1.0;z_Highly Rural/ Rural;11/05/2022 19:20;complet;dev_express;272,88
259738055;M;boucher;Rey Guérin SARL;OUI;0; 0k-300k;70k-100k;Masters;Private;z_SUV;no;0;;Highly Urban/ Urban;22/05/2022 23:11;complet;dev_integral;307,23
580771137;M;peintre en bâtiment;Teixeira Thomas S.A.S.;OUI;0; 0k-300k;40k-70k;Masters;Private;Sports Car;no;0;15.0;Highly Urban/ Urban;16/03/2022 05:57;complet;dev_premium;544,38
185797662;F;webdesigner;Grondin;NON;0; 0k-300k;Pas de revenus;Bachelors;Private;z_SUV;no;4;15.0;Highly Urban/ Urban;10/02/2022 06:27;complet;dev_express;275,59
94006069;F;agent de constatation des douanes;Fernandes;OUI;0; 0k-300k;-20k;z_High School;Private;z_SUV;no;4;6.0;Highly Urban/ Urban;30/05/2022 19:20;complet;dev_express;256,94
